filename,digit,font,foreground,background
mnist_31562_num_6_fg_GREEN_bg_YELLOW.png,6,mnist,GREEN,YELLOW
mnist_31563_num_4_fg_INDIGO_bg_YELLOW.png,4,mnist,INDIGO,YELLOW
mnist_31564_num_8_fg_VIOLET_bg_ORANGE.png,8,mnist,VIOLET,ORANGE
mnist_31565_num_5_fg_ORANGE_bg_VIOLET.png,5,mnist,ORANGE,VIOLET
mnist_31566_num_7_fg_BLUE_bg_GREEN.png,7,mnist,BLUE,GREEN
mnist_31567_num_4_fg_BLUE_bg_RED.png,4,mnist,BLUE,RED
mnist_31568_num_8_fg_INDIGO_bg_VIOLET.png,8,mnist,INDIGO,VIOLET
mnist_31569_num_2_fg_INDIGO_bg_GREEN.png,2,mnist,INDIGO,GREEN
mnist_31570_num_1_fg_RED_bg_VIOLET.png,1,mnist,RED,VIOLET
mnist_31571_num_1_fg_YELLOW_bg_BLUE.png,1,mnist,YELLOW,BLUE
mnist_31572_num_5_fg_ORANGE_bg_INDIGO.png,5,mnist,ORANGE,INDIGO
mnist_31573_num_7_fg_RED_bg_GREEN.png,7,mnist,RED,GREEN
mnist_31574_num_4_fg_INDIGO_bg_RED.png,4,mnist,INDIGO,RED
mnist_31575_num_3_fg_RED_bg_GREEN.png,3,mnist,RED,GREEN
mnist_31576_num_3_fg_BLUE_bg_RED.png,3,mnist,BLUE,RED
mnist_31577_num_3_fg_GREEN_bg_ORANGE.png,3,mnist,GREEN,ORANGE
mnist_31578_num_3_fg_VIOLET_bg_RED.png,3,mnist,VIOLET,RED
mnist_31579_num_9_fg_VIOLET_bg_GREEN.png,9,mnist,VIOLET,GREEN
mnist_31580_num_2_fg_BLUE_bg_VIOLET.png,2,mnist,BLUE,VIOLET
mnist_31581_num_0_fg_VIOLET_bg_RED.png,0,mnist,VIOLET,RED
mnist_31582_num_0_fg_ORANGE_bg_VIOLET.png,0,mnist,ORANGE,VIOLET
mnist_31583_num_1_fg_GREEN_bg_ORANGE.png,1,mnist,GREEN,ORANGE
mnist_31584_num_0_fg_RED_bg_VIOLET.png,0,mnist,RED,VIOLET
mnist_31585_num_4_fg_GREEN_bg_YELLOW.png,4,mnist,GREEN,YELLOW
mnist_31586_num_6_fg_RED_bg_BLUE.png,6,mnist,RED,BLUE
mnist_31587_num_9_fg_BLUE_bg_VIOLET.png,9,mnist,BLUE,VIOLET
mnist_31588_num_2_fg_VIOLET_bg_ORANGE.png,2,mnist,VIOLET,ORANGE
mnist_31589_num_7_fg_ORANGE_bg_RED.png,7,mnist,ORANGE,RED
mnist_31590_num_9_fg_VIOLET_bg_INDIGO.png,9,mnist,VIOLET,INDIGO
mnist_31591_num_0_fg_RED_bg_BLUE.png,0,mnist,RED,BLUE
mnist_31592_num_2_fg_GREEN_bg_BLUE.png,2,mnist,GREEN,BLUE
mnist_31593_num_6_fg_VIOLET_bg_YELLOW.png,6,mnist,VIOLET,YELLOW
mnist_31594_num_8_fg_RED_bg_INDIGO.png,8,mnist,RED,INDIGO
mnist_31595_num_4_fg_VIOLET_bg_BLUE.png,4,mnist,VIOLET,BLUE
mnist_31596_num_6_fg_VIOLET_bg_YELLOW.png,6,mnist,VIOLET,YELLOW
mnist_31597_num_7_fg_INDIGO_bg_RED.png,7,mnist,INDIGO,RED
mnist_31598_num_0_fg_BLUE_bg_ORANGE.png,0,mnist,BLUE,ORANGE
mnist_31599_num_6_fg_YELLOW_bg_BLUE.png,6,mnist,YELLOW,BLUE
mnist_31600_num_6_fg_RED_bg_VIOLET.png,6,mnist,RED,VIOLET
mnist_31601_num_1_fg_RED_bg_ORANGE.png,1,mnist,RED,ORANGE
mnist_31602_num_8_fg_VIOLET_bg_ORANGE.png,8,mnist,VIOLET,ORANGE
mnist_31603_num_3_fg_YELLOW_bg_RED.png,3,mnist,YELLOW,RED
mnist_31604_num_8_fg_ORANGE_bg_GREEN.png,8,mnist,ORANGE,GREEN
mnist_31605_num_0_fg_GREEN_bg_VIOLET.png,0,mnist,GREEN,VIOLET
mnist_31606_num_5_fg_GREEN_bg_YELLOW.png,5,mnist,GREEN,YELLOW
mnist_31607_num_2_fg_BLUE_bg_ORANGE.png,2,mnist,BLUE,ORANGE
mnist_31608_num_7_fg_VIOLET_bg_ORANGE.png,7,mnist,VIOLET,ORANGE
mnist_31609_num_2_fg_GREEN_bg_BLUE.png,2,mnist,GREEN,BLUE
mnist_31610_num_8_fg_YELLOW_bg_ORANGE.png,8,mnist,YELLOW,ORANGE
mnist_31611_num_4_fg_GREEN_bg_ORANGE.png,4,mnist,GREEN,ORANGE
mnist_31612_num_9_fg_ORANGE_bg_RED.png,9,mnist,ORANGE,RED
mnist_31613_num_4_fg_VIOLET_bg_ORANGE.png,4,mnist,VIOLET,ORANGE
mnist_31614_num_3_fg_YELLOW_bg_GREEN.png,3,mnist,YELLOW,GREEN
mnist_31615_num_6_fg_RED_bg_ORANGE.png,6,mnist,RED,ORANGE
mnist_31616_num_0_fg_GREEN_bg_YELLOW.png,0,mnist,GREEN,YELLOW
mnist_31617_num_2_fg_RED_bg_INDIGO.png,2,mnist,RED,INDIGO
mnist_31618_num_7_fg_INDIGO_bg_YELLOW.png,7,mnist,INDIGO,YELLOW
mnist_31619_num_3_fg_VIOLET_bg_INDIGO.png,3,mnist,VIOLET,INDIGO
mnist_31620_num_7_fg_RED_bg_BLUE.png,7,mnist,RED,BLUE
mnist_31621_num_0_fg_YELLOW_bg_VIOLET.png,0,mnist,YELLOW,VIOLET
mnist_31622_num_5_fg_RED_bg_YELLOW.png,5,mnist,RED,YELLOW
mnist_31623_num_6_fg_ORANGE_bg_GREEN.png,6,mnist,ORANGE,GREEN
mnist_31624_num_6_fg_GREEN_bg_BLUE.png,6,mnist,GREEN,BLUE
mnist_31625_num_3_fg_BLUE_bg_ORANGE.png,3,mnist,BLUE,ORANGE
mnist_31626_num_1_fg_YELLOW_bg_GREEN.png,1,mnist,YELLOW,GREEN
mnist_31627_num_9_fg_RED_bg_ORANGE.png,9,mnist,RED,ORANGE
mnist_31628_num_1_fg_RED_bg_INDIGO.png,1,mnist,RED,INDIGO
mnist_31629_num_0_fg_VIOLET_bg_ORANGE.png,0,mnist,VIOLET,ORANGE
mnist_31630_num_7_fg_BLUE_bg_VIOLET.png,7,mnist,BLUE,VIOLET
mnist_31631_num_1_fg_RED_bg_YELLOW.png,1,mnist,RED,YELLOW
mnist_31632_num_3_fg_RED_bg_BLUE.png,3,mnist,RED,BLUE
mnist_31633_num_1_fg_RED_bg_GREEN.png,1,mnist,RED,GREEN
mnist_31634_num_4_fg_GREEN_bg_RED.png,4,mnist,GREEN,RED
mnist_31635_num_9_fg_INDIGO_bg_RED.png,9,mnist,INDIGO,RED
mnist_31636_num_6_fg_GREEN_bg_BLUE.png,6,mnist,GREEN,BLUE
mnist_31637_num_6_fg_VIOLET_bg_YELLOW.png,6,mnist,VIOLET,YELLOW
mnist_31638_num_9_fg_RED_bg_INDIGO.png,9,mnist,RED,INDIGO
mnist_31639_num_6_fg_VIOLET_bg_INDIGO.png,6,mnist,VIOLET,INDIGO
mnist_31640_num_0_fg_GREEN_bg_YELLOW.png,0,mnist,GREEN,YELLOW
mnist_31641_num_6_fg_INDIGO_bg_RED.png,6,mnist,INDIGO,RED
mnist_31642_num_8_fg_VIOLET_bg_YELLOW.png,8,mnist,VIOLET,YELLOW
mnist_31643_num_3_fg_INDIGO_bg_RED.png,3,mnist,INDIGO,RED
mnist_31644_num_0_fg_RED_bg_VIOLET.png,0,mnist,RED,VIOLET
mnist_31645_num_5_fg_YELLOW_bg_BLUE.png,5,mnist,YELLOW,BLUE
mnist_31646_num_1_fg_BLUE_bg_ORANGE.png,1,mnist,BLUE,ORANGE
mnist_31647_num_3_fg_INDIGO_bg_RED.png,3,mnist,INDIGO,RED
mnist_31648_num_6_fg_RED_bg_VIOLET.png,6,mnist,RED,VIOLET
mnist_31649_num_2_fg_YELLOW_bg_VIOLET.png,2,mnist,YELLOW,VIOLET
mnist_31650_num_6_fg_YELLOW_bg_ORANGE.png,6,mnist,YELLOW,ORANGE
mnist_31651_num_0_fg_GREEN_bg_INDIGO.png,0,mnist,GREEN,INDIGO
mnist_31652_num_7_fg_YELLOW_bg_VIOLET.png,7,mnist,YELLOW,VIOLET
mnist_31653_num_0_fg_RED_bg_YELLOW.png,0,mnist,RED,YELLOW
mnist_31654_num_0_fg_BLUE_bg_VIOLET.png,0,mnist,BLUE,VIOLET
mnist_31655_num_2_fg_RED_bg_ORANGE.png,2,mnist,RED,ORANGE
mnist_31656_num_5_fg_ORANGE_bg_VIOLET.png,5,mnist,ORANGE,VIOLET
mnist_31657_num_6_fg_GREEN_bg_ORANGE.png,6,mnist,GREEN,ORANGE
mnist_31658_num_1_fg_RED_bg_INDIGO.png,1,mnist,RED,INDIGO
mnist_31659_num_6_fg_VIOLET_bg_YELLOW.png,6,mnist,VIOLET,YELLOW
mnist_31660_num_9_fg_BLUE_bg_ORANGE.png,9,mnist,BLUE,ORANGE
mnist_31661_num_9_fg_VIOLET_bg_ORANGE.png,9,mnist,VIOLET,ORANGE
mnist_31662_num_8_fg_RED_bg_VIOLET.png,8,mnist,RED,VIOLET
mnist_31663_num_0_fg_BLUE_bg_GREEN.png,0,mnist,BLUE,GREEN
mnist_31664_num_1_fg_ORANGE_bg_VIOLET.png,1,mnist,ORANGE,VIOLET
mnist_31665_num_3_fg_YELLOW_bg_RED.png,3,mnist,YELLOW,RED
mnist_31666_num_4_fg_BLUE_bg_VIOLET.png,4,mnist,BLUE,VIOLET
mnist_31667_num_4_fg_YELLOW_bg_GREEN.png,4,mnist,YELLOW,GREEN
mnist_31668_num_1_fg_YELLOW_bg_VIOLET.png,1,mnist,YELLOW,VIOLET
mnist_31669_num_6_fg_ORANGE_bg_GREEN.png,6,mnist,ORANGE,GREEN
mnist_31670_num_6_fg_YELLOW_bg_ORANGE.png,6,mnist,YELLOW,ORANGE
mnist_31671_num_2_fg_GREEN_bg_RED.png,2,mnist,GREEN,RED
mnist_31672_num_8_fg_BLUE_bg_INDIGO.png,8,mnist,BLUE,INDIGO
mnist_31673_num_6_fg_YELLOW_bg_ORANGE.png,6,mnist,YELLOW,ORANGE
mnist_31674_num_1_fg_INDIGO_bg_YELLOW.png,1,mnist,INDIGO,YELLOW
mnist_31675_num_4_fg_BLUE_bg_ORANGE.png,4,mnist,BLUE,ORANGE
mnist_31676_num_8_fg_VIOLET_bg_INDIGO.png,8,mnist,VIOLET,INDIGO
mnist_31677_num_3_fg_VIOLET_bg_BLUE.png,3,mnist,VIOLET,BLUE
mnist_31678_num_3_fg_ORANGE_bg_VIOLET.png,3,mnist,ORANGE,VIOLET
mnist_31679_num_0_fg_RED_bg_INDIGO.png,0,mnist,RED,INDIGO
mnist_31680_num_1_fg_YELLOW_bg_GREEN.png,1,mnist,YELLOW,GREEN
mnist_31681_num_4_fg_BLUE_bg_INDIGO.png,4,mnist,BLUE,INDIGO
mnist_31682_num_5_fg_ORANGE_bg_RED.png,5,mnist,ORANGE,RED
mnist_31683_num_5_fg_INDIGO_bg_YELLOW.png,5,mnist,INDIGO,YELLOW
mnist_31684_num_2_fg_ORANGE_bg_YELLOW.png,2,mnist,ORANGE,YELLOW
mnist_31685_num_5_fg_BLUE_bg_VIOLET.png,5,mnist,BLUE,VIOLET
mnist_31686_num_6_fg_INDIGO_bg_GREEN.png,6,mnist,INDIGO,GREEN
mnist_31687_num_1_fg_YELLOW_bg_BLUE.png,1,mnist,YELLOW,BLUE
mnist_31688_num_9_fg_RED_bg_YELLOW.png,9,mnist,RED,YELLOW
mnist_31689_num_3_fg_INDIGO_bg_YELLOW.png,3,mnist,INDIGO,YELLOW
mnist_31690_num_7_fg_INDIGO_bg_GREEN.png,7,mnist,INDIGO,GREEN
mnist_31691_num_0_fg_ORANGE_bg_YELLOW.png,0,mnist,ORANGE,YELLOW
mnist_31692_num_6_fg_INDIGO_bg_RED.png,6,mnist,INDIGO,RED
mnist_31693_num_4_fg_BLUE_bg_INDIGO.png,4,mnist,BLUE,INDIGO
mnist_31694_num_5_fg_VIOLET_bg_GREEN.png,5,mnist,VIOLET,GREEN
mnist_31695_num_5_fg_VIOLET_bg_ORANGE.png,5,mnist,VIOLET,ORANGE
mnist_31696_num_9_fg_VIOLET_bg_RED.png,9,mnist,VIOLET,RED
mnist_31697_num_6_fg_VIOLET_bg_BLUE.png,6,mnist,VIOLET,BLUE
mnist_31698_num_8_fg_RED_bg_GREEN.png,8,mnist,RED,GREEN
mnist_31699_num_3_fg_ORANGE_bg_RED.png,3,mnist,ORANGE,RED
mnist_31700_num_7_fg_YELLOW_bg_BLUE.png,7,mnist,YELLOW,BLUE
mnist_31701_num_5_fg_INDIGO_bg_YELLOW.png,5,mnist,INDIGO,YELLOW
mnist_31702_num_5_fg_GREEN_bg_VIOLET.png,5,mnist,GREEN,VIOLET
mnist_31703_num_7_fg_VIOLET_bg_GREEN.png,7,mnist,VIOLET,GREEN
mnist_31704_num_8_fg_GREEN_bg_ORANGE.png,8,mnist,GREEN,ORANGE
mnist_31705_num_7_fg_GREEN_bg_VIOLET.png,7,mnist,GREEN,VIOLET
mnist_31706_num_4_fg_VIOLET_bg_GREEN.png,4,mnist,VIOLET,GREEN
mnist_31707_num_6_fg_GREEN_bg_ORANGE.png,6,mnist,GREEN,ORANGE
mnist_31708_num_2_fg_RED_bg_ORANGE.png,2,mnist,RED,ORANGE
mnist_31709_num_7_fg_BLUE_bg_VIOLET.png,7,mnist,BLUE,VIOLET
mnist_31710_num_5_fg_ORANGE_bg_GREEN.png,5,mnist,ORANGE,GREEN
mnist_31711_num_9_fg_GREEN_bg_BLUE.png,9,mnist,GREEN,BLUE
mnist_31712_num_3_fg_VIOLET_bg_GREEN.png,3,mnist,VIOLET,GREEN
mnist_31713_num_5_fg_RED_bg_INDIGO.png,5,mnist,RED,INDIGO
mnist_31714_num_7_fg_ORANGE_bg_RED.png,7,mnist,ORANGE,RED
mnist_31715_num_7_fg_YELLOW_bg_ORANGE.png,7,mnist,YELLOW,ORANGE
mnist_31716_num_5_fg_ORANGE_bg_BLUE.png,5,mnist,ORANGE,BLUE
mnist_31717_num_2_fg_INDIGO_bg_GREEN.png,2,mnist,INDIGO,GREEN
mnist_31718_num_3_fg_INDIGO_bg_GREEN.png,3,mnist,INDIGO,GREEN
mnist_31719_num_1_fg_RED_bg_GREEN.png,1,mnist,RED,GREEN
mnist_31720_num_3_fg_YELLOW_bg_RED.png,3,mnist,YELLOW,RED
mnist_31721_num_9_fg_GREEN_bg_INDIGO.png,9,mnist,GREEN,INDIGO
mnist_31722_num_9_fg_GREEN_bg_INDIGO.png,9,mnist,GREEN,INDIGO
mnist_31723_num_7_fg_GREEN_bg_RED.png,7,mnist,GREEN,RED
mnist_31724_num_6_fg_RED_bg_GREEN.png,6,mnist,RED,GREEN
mnist_31725_num_2_fg_BLUE_bg_YELLOW.png,2,mnist,BLUE,YELLOW
mnist_31726_num_7_fg_GREEN_bg_YELLOW.png,7,mnist,GREEN,YELLOW
mnist_31727_num_1_fg_ORANGE_bg_BLUE.png,1,mnist,ORANGE,BLUE
mnist_31728_num_5_fg_BLUE_bg_RED.png,5,mnist,BLUE,RED
mnist_31729_num_3_fg_GREEN_bg_YELLOW.png,3,mnist,GREEN,YELLOW
mnist_31730_num_3_fg_INDIGO_bg_YELLOW.png,3,mnist,INDIGO,YELLOW
mnist_31731_num_3_fg_GREEN_bg_ORANGE.png,3,mnist,GREEN,ORANGE
mnist_31732_num_5_fg_BLUE_bg_YELLOW.png,5,mnist,BLUE,YELLOW
mnist_31733_num_1_fg_GREEN_bg_RED.png,1,mnist,GREEN,RED
mnist_31734_num_1_fg_RED_bg_VIOLET.png,1,mnist,RED,VIOLET
mnist_31735_num_0_fg_VIOLET_bg_YELLOW.png,0,mnist,VIOLET,YELLOW
mnist_31736_num_9_fg_RED_bg_VIOLET.png,9,mnist,RED,VIOLET
mnist_31737_num_6_fg_GREEN_bg_RED.png,6,mnist,GREEN,RED
mnist_31738_num_9_fg_GREEN_bg_INDIGO.png,9,mnist,GREEN,INDIGO
mnist_31739_num_7_fg_YELLOW_bg_BLUE.png,7,mnist,YELLOW,BLUE
mnist_31740_num_1_fg_ORANGE_bg_INDIGO.png,1,mnist,ORANGE,INDIGO
mnist_31741_num_6_fg_INDIGO_bg_ORANGE.png,6,mnist,INDIGO,ORANGE
mnist_31742_num_3_fg_GREEN_bg_ORANGE.png,3,mnist,GREEN,ORANGE
mnist_31743_num_1_fg_RED_bg_BLUE.png,1,mnist,RED,BLUE
mnist_31744_num_9_fg_VIOLET_bg_BLUE.png,9,mnist,VIOLET,BLUE
mnist_31745_num_0_fg_YELLOW_bg_BLUE.png,0,mnist,YELLOW,BLUE
mnist_31746_num_6_fg_RED_bg_BLUE.png,6,mnist,RED,BLUE
mnist_31747_num_9_fg_ORANGE_bg_BLUE.png,9,mnist,ORANGE,BLUE
mnist_31748_num_7_fg_VIOLET_bg_ORANGE.png,7,mnist,VIOLET,ORANGE
mnist_31749_num_3_fg_GREEN_bg_RED.png,3,mnist,GREEN,RED
mnist_31750_num_1_fg_VIOLET_bg_ORANGE.png,1,mnist,VIOLET,ORANGE
mnist_31751_num_0_fg_RED_bg_INDIGO.png,0,mnist,RED,INDIGO
mnist_31752_num_0_fg_BLUE_bg_YELLOW.png,0,mnist,BLUE,YELLOW
mnist_31753_num_6_fg_VIOLET_bg_RED.png,6,mnist,VIOLET,RED
mnist_31754_num_2_fg_GREEN_bg_YELLOW.png,2,mnist,GREEN,YELLOW
mnist_31755_num_8_fg_VIOLET_bg_BLUE.png,8,mnist,VIOLET,BLUE
mnist_31756_num_2_fg_INDIGO_bg_GREEN.png,2,mnist,INDIGO,GREEN
mnist_31757_num_5_fg_BLUE_bg_ORANGE.png,5,mnist,BLUE,ORANGE
mnist_31758_num_0_fg_ORANGE_bg_BLUE.png,0,mnist,ORANGE,BLUE
mnist_31759_num_5_fg_INDIGO_bg_GREEN.png,5,mnist,INDIGO,GREEN
mnist_31760_num_1_fg_VIOLET_bg_INDIGO.png,1,mnist,VIOLET,INDIGO
mnist_31761_num_4_fg_BLUE_bg_YELLOW.png,4,mnist,BLUE,YELLOW
mnist_31762_num_1_fg_GREEN_bg_VIOLET.png,1,mnist,GREEN,VIOLET
mnist_31763_num_3_fg_GREEN_bg_VIOLET.png,3,mnist,GREEN,VIOLET
mnist_31764_num_1_fg_RED_bg_INDIGO.png,1,mnist,RED,INDIGO
mnist_31765_num_7_fg_YELLOW_bg_ORANGE.png,7,mnist,YELLOW,ORANGE
mnist_31766_num_2_fg_RED_bg_INDIGO.png,2,mnist,RED,INDIGO
mnist_31767_num_2_fg_GREEN_bg_RED.png,2,mnist,GREEN,RED
mnist_31768_num_6_fg_VIOLET_bg_RED.png,6,mnist,VIOLET,RED
mnist_31769_num_0_fg_GREEN_bg_INDIGO.png,0,mnist,GREEN,INDIGO
mnist_31770_num_2_fg_BLUE_bg_RED.png,2,mnist,BLUE,RED
mnist_31771_num_0_fg_GREEN_bg_INDIGO.png,0,mnist,GREEN,INDIGO
mnist_31772_num_2_fg_ORANGE_bg_GREEN.png,2,mnist,ORANGE,GREEN
mnist_31773_num_3_fg_VIOLET_bg_GREEN.png,3,mnist,VIOLET,GREEN
mnist_31774_num_7_fg_RED_bg_GREEN.png,7,mnist,RED,GREEN
mnist_31775_num_7_fg_BLUE_bg_VIOLET.png,7,mnist,BLUE,VIOLET
mnist_31776_num_5_fg_RED_bg_VIOLET.png,5,mnist,RED,VIOLET
mnist_31777_num_7_fg_INDIGO_bg_GREEN.png,7,mnist,INDIGO,GREEN
mnist_31778_num_6_fg_INDIGO_bg_YELLOW.png,6,mnist,INDIGO,YELLOW
mnist_31779_num_0_fg_RED_bg_GREEN.png,0,mnist,RED,GREEN
mnist_31780_num_7_fg_GREEN_bg_ORANGE.png,7,mnist,GREEN,ORANGE
mnist_31781_num_6_fg_VIOLET_bg_RED.png,6,mnist,VIOLET,RED
mnist_31782_num_0_fg_GREEN_bg_INDIGO.png,0,mnist,GREEN,INDIGO
mnist_31783_num_2_fg_VIOLET_bg_ORANGE.png,2,mnist,VIOLET,ORANGE
mnist_31784_num_1_fg_VIOLET_bg_BLUE.png,1,mnist,VIOLET,BLUE
mnist_31785_num_9_fg_INDIGO_bg_VIOLET.png,9,mnist,INDIGO,VIOLET
mnist_31786_num_4_fg_INDIGO_bg_BLUE.png,4,mnist,INDIGO,BLUE
mnist_31787_num_7_fg_YELLOW_bg_RED.png,7,mnist,YELLOW,RED
mnist_31788_num_6_fg_VIOLET_bg_INDIGO.png,6,mnist,VIOLET,INDIGO
mnist_31789_num_6_fg_VIOLET_bg_BLUE.png,6,mnist,VIOLET,BLUE
mnist_31790_num_5_fg_GREEN_bg_BLUE.png,5,mnist,GREEN,BLUE
mnist_31791_num_2_fg_RED_bg_BLUE.png,2,mnist,RED,BLUE
mnist_31792_num_8_fg_ORANGE_bg_YELLOW.png,8,mnist,ORANGE,YELLOW
mnist_31793_num_1_fg_VIOLET_bg_INDIGO.png,1,mnist,VIOLET,INDIGO
mnist_31794_num_7_fg_VIOLET_bg_ORANGE.png,7,mnist,VIOLET,ORANGE
mnist_31795_num_2_fg_GREEN_bg_ORANGE.png,2,mnist,GREEN,ORANGE
mnist_31796_num_2_fg_GREEN_bg_RED.png,2,mnist,GREEN,RED
mnist_31797_num_4_fg_VIOLET_bg_ORANGE.png,4,mnist,VIOLET,ORANGE
mnist_31798_num_8_fg_ORANGE_bg_RED.png,8,mnist,ORANGE,RED
mnist_31799_num_0_fg_RED_bg_ORANGE.png,0,mnist,RED,ORANGE
mnist_31800_num_0_fg_GREEN_bg_BLUE.png,0,mnist,GREEN,BLUE
mnist_31801_num_4_fg_BLUE_bg_ORANGE.png,4,mnist,BLUE,ORANGE
mnist_31802_num_1_fg_BLUE_bg_INDIGO.png,1,mnist,BLUE,INDIGO
mnist_31803_num_8_fg_RED_bg_BLUE.png,8,mnist,RED,BLUE
mnist_31804_num_9_fg_INDIGO_bg_RED.png,9,mnist,INDIGO,RED
mnist_31805_num_2_fg_VIOLET_bg_YELLOW.png,2,mnist,VIOLET,YELLOW
mnist_31806_num_1_fg_VIOLET_bg_ORANGE.png,1,mnist,VIOLET,ORANGE
mnist_31807_num_2_fg_GREEN_bg_ORANGE.png,2,mnist,GREEN,ORANGE
mnist_31808_num_5_fg_RED_bg_YELLOW.png,5,mnist,RED,YELLOW
mnist_31809_num_9_fg_INDIGO_bg_RED.png,9,mnist,INDIGO,RED
mnist_31810_num_0_fg_RED_bg_VIOLET.png,0,mnist,RED,VIOLET
mnist_31811_num_0_fg_VIOLET_bg_INDIGO.png,0,mnist,VIOLET,INDIGO
mnist_31812_num_7_fg_YELLOW_bg_ORANGE.png,7,mnist,YELLOW,ORANGE
mnist_31813_num_0_fg_INDIGO_bg_ORANGE.png,0,mnist,INDIGO,ORANGE
mnist_31814_num_9_fg_RED_bg_INDIGO.png,9,mnist,RED,INDIGO
mnist_31815_num_8_fg_RED_bg_INDIGO.png,8,mnist,RED,INDIGO
mnist_31816_num_3_fg_GREEN_bg_RED.png,3,mnist,GREEN,RED
mnist_31817_num_4_fg_YELLOW_bg_ORANGE.png,4,mnist,YELLOW,ORANGE
mnist_31818_num_9_fg_YELLOW_bg_BLUE.png,9,mnist,YELLOW,BLUE
mnist_31819_num_1_fg_VIOLET_bg_GREEN.png,1,mnist,VIOLET,GREEN
mnist_31820_num_2_fg_VIOLET_bg_YELLOW.png,2,mnist,VIOLET,YELLOW
mnist_31821_num_9_fg_GREEN_bg_ORANGE.png,9,mnist,GREEN,ORANGE
mnist_31822_num_1_fg_ORANGE_bg_INDIGO.png,1,mnist,ORANGE,INDIGO
mnist_31823_num_9_fg_INDIGO_bg_VIOLET.png,9,mnist,INDIGO,VIOLET
mnist_31824_num_5_fg_GREEN_bg_BLUE.png,5,mnist,GREEN,BLUE
mnist_31825_num_7_fg_ORANGE_bg_INDIGO.png,7,mnist,ORANGE,INDIGO
mnist_31826_num_8_fg_INDIGO_bg_RED.png,8,mnist,INDIGO,RED
mnist_31827_num_2_fg_GREEN_bg_ORANGE.png,2,mnist,GREEN,ORANGE
mnist_31828_num_3_fg_VIOLET_bg_BLUE.png,3,mnist,VIOLET,BLUE
mnist_31829_num_2_fg_GREEN_bg_RED.png,2,mnist,GREEN,RED
mnist_31830_num_3_fg_YELLOW_bg_BLUE.png,3,mnist,YELLOW,BLUE
mnist_31831_num_1_fg_VIOLET_bg_GREEN.png,1,mnist,VIOLET,GREEN
mnist_31832_num_3_fg_YELLOW_bg_INDIGO.png,3,mnist,YELLOW,INDIGO
mnist_31833_num_5_fg_RED_bg_YELLOW.png,5,mnist,RED,YELLOW
mnist_31834_num_0_fg_YELLOW_bg_VIOLET.png,0,mnist,YELLOW,VIOLET
mnist_31835_num_1_fg_BLUE_bg_YELLOW.png,1,mnist,BLUE,YELLOW
mnist_31836_num_0_fg_BLUE_bg_INDIGO.png,0,mnist,BLUE,INDIGO
mnist_31837_num_6_fg_ORANGE_bg_GREEN.png,6,mnist,ORANGE,GREEN
mnist_31838_num_7_fg_ORANGE_bg_GREEN.png,7,mnist,ORANGE,GREEN
mnist_31839_num_3_fg_GREEN_bg_VIOLET.png,3,mnist,GREEN,VIOLET
mnist_31840_num_2_fg_INDIGO_bg_YELLOW.png,2,mnist,INDIGO,YELLOW
mnist_31841_num_9_fg_YELLOW_bg_ORANGE.png,9,mnist,YELLOW,ORANGE
mnist_31842_num_6_fg_ORANGE_bg_YELLOW.png,6,mnist,ORANGE,YELLOW
mnist_31843_num_4_fg_YELLOW_bg_BLUE.png,4,mnist,YELLOW,BLUE
mnist_31844_num_5_fg_GREEN_bg_RED.png,5,mnist,GREEN,RED
mnist_31845_num_6_fg_ORANGE_bg_VIOLET.png,6,mnist,ORANGE,VIOLET
mnist_31846_num_3_fg_ORANGE_bg_BLUE.png,3,mnist,ORANGE,BLUE
mnist_31847_num_2_fg_INDIGO_bg_GREEN.png,2,mnist,INDIGO,GREEN
mnist_31848_num_0_fg_VIOLET_bg_ORANGE.png,0,mnist,VIOLET,ORANGE
mnist_31849_num_5_fg_INDIGO_bg_GREEN.png,5,mnist,INDIGO,GREEN
mnist_31850_num_2_fg_GREEN_bg_YELLOW.png,2,mnist,GREEN,YELLOW
mnist_31851_num_5_fg_ORANGE_bg_RED.png,5,mnist,ORANGE,RED
mnist_31852_num_6_fg_GREEN_bg_YELLOW.png,6,mnist,GREEN,YELLOW
mnist_31853_num_5_fg_INDIGO_bg_RED.png,5,mnist,INDIGO,RED
mnist_31854_num_3_fg_ORANGE_bg_VIOLET.png,3,mnist,ORANGE,VIOLET
mnist_31855_num_8_fg_ORANGE_bg_INDIGO.png,8,mnist,ORANGE,INDIGO
mnist_31856_num_1_fg_VIOLET_bg_RED.png,1,mnist,VIOLET,RED
mnist_31857_num_0_fg_BLUE_bg_YELLOW.png,0,mnist,BLUE,YELLOW
mnist_31858_num_2_fg_GREEN_bg_BLUE.png,2,mnist,GREEN,BLUE
mnist_31859_num_4_fg_YELLOW_bg_GREEN.png,4,mnist,YELLOW,GREEN
mnist_31860_num_5_fg_ORANGE_bg_VIOLET.png,5,mnist,ORANGE,VIOLET
mnist_31861_num_6_fg_GREEN_bg_VIOLET.png,6,mnist,GREEN,VIOLET
mnist_31862_num_3_fg_GREEN_bg_RED.png,3,mnist,GREEN,RED
mnist_31863_num_7_fg_GREEN_bg_INDIGO.png,7,mnist,GREEN,INDIGO
mnist_31864_num_2_fg_RED_bg_YELLOW.png,2,mnist,RED,YELLOW
mnist_31865_num_9_fg_GREEN_bg_YELLOW.png,9,mnist,GREEN,YELLOW
